"Ref INS","INE","Municipi","Comarca","Instal·lació","Ubicació UTMX","Ubicació UTMY","Latitud","Longitud","Tipus propietat","Tipus gestió","Titularitat","URL CEEC","CAM","ATL","PAL","PCO","POL","PAV","TEN","PAD","SAL","ESQ","FRO","PET","CON","HIP","GOL","CIR","ROC","SIN","URB","NAT","BIC","ITI","VES","GRA","MAG","SER","AER","POR","REF","COM","Georeferència"
"0805170003","080517","Castellar del Vallès","Vallès Occidental","PENYA ESPORTS CLUB ARLEQUINADA","422113","4605110","41,5938938","2,065459381","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/28896","0","0","2","0","0","0","4","9","2","0","0","0","0","0","0","0","0","1","1","0","0","0","1","2","0","0","0","0","0","0","POINT (2.065459381 41.5938938)"
"0801420006","080142","Aiguafreda","Vallès Oriental","ZONA ESPORTIVA MUNICIPAL","437640","4624560","41,77043158","2,249713313","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/22467","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","POINT (2.249713313 41.77043158)"
"2517280002","251728","Ponts","Noguera","INSTITUT DE PONTS","349716","4641486","41,91103201","1,187917135","Generalitat de Catalunya","Institut d'ensenyament secundari (IES)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/30048","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","POINT (1.187917135 41.91103201)"
"2506210002","250621","Camarasa","Noguera","ZONA ESPORTIVA MUNICIPAL","323618","4637913","41,87347732","0,874495282","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/30014","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","POINT (0.874495282 41.87347732)"
"0829810076","082981","Vic","Osona","CARRIL BICI C. L'ERA D'EN SELLÉS","437815","4642931","41,93589687","2,249887944","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/18748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","POINT (2.249887944 41.93589687)"
"0818310019","081831","Roda de Ter","Osona","TENNIS TAULA PL. DE LES TRES FONTS","442535","4647550","41,97785376","2,306368212","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/18870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","POINT (2.306368212 41.97785376)"
"4316280007","431628","Vandellòs i l'Hospitalet de l'Infant","Baix Camp","IGNIS GYM","325594","4539805","40,99078942","0,9265973298","Altres privats","Altres privats","Privada no esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/20599","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","POINT (0.9265973298 40.99078942)"
"0802290014","080229","Berga","Berguedà","PISCINA MUNICIPAL LLEDÓ","404274","4661993","42,10419081","1,84225244","Ajuntament","Ajuntament","Pública directa","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","POINT (1.84225244 42.10419081)"
"1710960004","171096","Montagut i Oix","Garrotxa","CAMPING CAN BANAL","465689","4676891","42,24345471","2,584115473","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","POINT (2.584115473 42.24345471)"
"0818780018","081878","Sabadell","Vallès Occidental","ESCOLA MIQUEL MARTÍ I POL","425604","4599185","41,54086459","2,108076014","Ajuntament","Centre ensenyament infantil i primaria (CEIP)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/29563","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","POINT (2.108076014 41.54086459)"
"0801930020","080193","Barcelona","Barcelonès","ESCOLA POETA FOIX","428630","4583800","41,40257532","2,146170633","Ajuntament","Centre ensenyament infantil i primaria (CEIP)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21713","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","POINT (2.146170633 41.40257532)"
"0801930384","080193","Barcelona","Barcelonès","COL·LEGI MARE DEL DIVÍ PASTOR","431048","4582778","41,39358151","2,175211645","Institució religiosa","Centre d'ensenyament privat concertat","Privada educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21410","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","POINT (2.175211645 41.39358151)"
"1701230008","170123","Avinyonet de Puigventós","Alt Empordà","PUNT D'INFORMACIÓ DE SENDERS","492638","4677492","42,24958674","2,91075629","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/23802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","POINT (2.91075629 42.24958674)"
"1707920141","170792","Girona","Gironès","ESCOLA BAMBINI MONTJUÏC","486541","4649295","41,99555088","2,837497621","Altres privats","Centre d'ensenyament privat no concertat","Privada educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21261","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","POINT (2.837497621 41.99555088)"
"0826710020","082671","Sentmenat","Vallès Occidental","COMUNITAT DEL C. DE JOHN LENNON, 7-13","427960","4607378","41,61486884","2,135334951","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.135334951 41.61486884)"
"4308970001","430897","Montferri","Alt Camp","CAMP DE FUTBOL (FORA DE SERVEI)","363173","4569545","41,26574907","1,366524236","Institució religiosa","Altres privats","Privada no esportiva","No publicada","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.366524236 41.26574907)"
"4303850133","430385","Cambrils","Baix Camp","COMUNITAT DE L'AV. DE BÉLGICA, S/N","338201","4548451","41,07122808","1,074122313","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.074122313 41.07122808)"
"0811540009","081154","Martorelles","Vallès Oriental","PISTES POLIESPORTIVES MUNICIPALS","436339","4597788","41,52920854","2,236912541","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/38839","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.236912541 41.52920854)"
"4315360056","431536","Torredembarra","Tarragonès","COMUNITAT DEL C. DELS ESCIPIONS, 1-5","368705","4557781","41,16073772","1,435069622","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.435069622 41.16073772)"
"1709500204","170950","Lloret de Mar","Selva","HOTEL APARTAMENT LAS MARIPOSAS","485716","4616458","41,69977786","2,828329226","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.828329226 41.69977786)"
"0810170202","081017","Hospitalet de Llobregat, l'","Barcelonès","CARRIL BICI AV. ALBERT BASTARDAS","425524","4580814","41,37540008","2,109383587","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","POINT (2.109383587 41.37540008)"
"0804030045","080403","Canet de Mar","Maresme","COMUNITAT DEL C. JOSEP CABRUJA, 1","464412","4604852","41,59457527","2,572984937","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.572984937 41.59457527)"
"1710190003","171019","Massanes","Selva","ZONA ESPORTIVA URBANITZACIÓ RIUCLAR","468466","4626280","41,7877467","2,620494494","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/33785","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","POINT (2.620494494 41.7877467)"
"2520380029","252038","Seu d'Urgell, la","Alt Urgell","HIPICA SANT ANTONI","374836","4689348","42,34632843","1,480428324","Altres privats","Altres privats","Privada no esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/19965","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","POINT (1.480428324 42.34632843)"
"0818780307","081878","Sabadell","Vallès Occidental","SYNERGYM SABADELL PADDOCK","424805","4600542","41,55301139","2,098328242","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/38280","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","POINT (2.098328242 41.55301139)"
"0811410025","081141","Martorell","Baix Llobregat","COMPLEX ESPORTIU TORRENT DE LLOPS","409420","4592992","41,48342312","1,915010416","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/17259","4","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","2","3","2","0","0","0","0","0","POINT (1.915010416 41.48342312)"
"4300170007","430017","Aiguamúrcia","Alt Camp","ZONA ESPORTIVA PLANA DEL MOLÍ","362984","4577901","41,34095514","1,362387085","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21332","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","POINT (1.362387085 41.34095514)"
"0801931171","080193","Barcelona","Barcelonès","COMUNITAT DEL C. DE MANILA, 61-65","427068","4582455","41,39032131","2,127647823","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.127647823 41.39032131)"
"2504980004","250498","Bellmunt d'Urgell","Noguera","ZONA ESPORTIVA MUNICIPAL","329865","4626565","41,77270028","0,9529853056","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/30011","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","POINT (0.9529853056 41.77270028)"
"0801931478","080193","Barcelona","Barcelonès","ESCOLA IMMACULADA CONCEPCIÓ","429915","4582541","41,39134899","2,161687759","Institució religiosa","Institució religiosa","Privada no esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/21425","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","POINT (2.161687759 41.39134899)"
"0827980116","082798","Terrassa","Vallès Occidental","PISTES PETANCA PARC. ST. JORDI","416927","4601668","41,56237267","2,003719592","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/28280","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","POINT (2.003719592 41.56237267)"
"4300430016","430043","Alcanar","Montsià","HOSTAL MIGJORN (FORA DE SERVEI)","293225","4495385","40,58343447","0,5567977706","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (0.5567977706 40.58343447)"
"1721800007","172180","Vilademuls","Pla de l'Estany","CAL RAJOLER","488299","4669267","42,17545689","2,858323795","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.858323795 42.17545689)"
"0816350006","081635","Pineda de Mar","Maresme","HOTEL H-TOP PINEDA PALACE","474186","4607814","41,62163021","2,690132099","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.690132099 41.62163021)"
"2520560004","252056","Sidamon","Pla d'Urgell","PISTA DE PÀDEL","319760","4610735","41,62798936","0,8362699893","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/39070","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (0.8362699893 41.62798936)"
"2507530006","250753","Clariana de Cardener","Solsonès","HOTEL CAN PUIG","380858","4647887","41,97397752","1,561995088","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.561995088 41.97397752)"
"0801930460","080193","Barcelona","Barcelonès","GRAN DERBY SUITE HOTEL","428285","4582409","41,39001643","2,142208436","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.142208436 41.39001643)"
"0801931637","080193","Barcelona","Barcelonès","COMUNITAT DEL PG.. DE GARCIA FARIA, 79","434554","4584150","41,40623175","2,216997457","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.216997457 41.40623175)"
"4301360045","430136","Ametlla de Mar, l'","Baix Ebre","COMUNITAT DEL C. JUAN DE ALMENARA, 3","315432","4531257","40,91160723","0,8084169643","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (0.8084169643 40.91160723)"
"0818780077","081878","Sabadell","Vallès Occidental","COMPLEX ESPORTIU MUNICIPAL DE SANT OLEGUER","426963","4598922","41,53862113","2,124398995","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/29744","3","6","0","0","3","0","0","0","1","0","1","0","0","0","0","0","1","0","2","0","0","0","1","2","1","1","0","0","0","0","POINT (2.124398995 41.53862113)"
"0820550261","082055","Sant Cugat del Vallès","Vallès Occidental","COMUNITAT DEL C. D'ELIONOR VINYETA, 11-13","421879","4593182","41,48644517","2,064202124","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.064202124 41.48644517)"
"4306400005","430640","Gandesa","Terra Alta","CAMP DE TIR","286439","4546943","41,04571866","0,4590360036","Ajuntament","Associació o club esportiu","Pública indirecta","https://equipaments.esport.gencat.cat/ceeree/equipaments/19872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","POINT (0.4590360036 41.04571866)"
